url,title,image_url,description,ingredient,step,match_ingredient
https://icook.tw/recipes/96578,芋仔餅,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/96578/large_59c90c591d4e0bf8.jpg,芋仔餅是一到令人難忘的古早味..添加些許鹹蛋黃增加風味~值得妳試試喔!,芋泥|鹹蛋黃(可無)|低筋麵粉|泡打粉|水|鹽|蛋(小)|沙拉油|蘇打餅|,"1.將低粉.泡打粉過篩加鹽.蛋.油和水全部混合均勻...再將麵糊過篩靜置備用(水不要一次性全加..視麵糊濃稠而增減..請自行調整)|2.芋泥~ 芋頭600g,細砂糖80g,無鹽奶油30g, 動物性鮮奶油(或牛奶)20g,鹽少許 (甜度請依照自己喜歡調整) 做法: 芋頭削皮切成塊狀或片狀..蒸到用竹籤可以輕易戳入的程度就是好了..趁熱用叉子壓成泥狀..再將所有材料加入..拌合均勻即可|3.另一種方法是將蒸好的芋頭壓泥後利用攪拌器慢慢打入糖水..直到適合的軟度即可...這比較不能放但卻比較能保留芋頭原有的香氣..|4.組裝好的餅乾整個沾裹麵糊，備油鍋加熱把沾好麵糊的餅乾放入炸，炸到雙面金黃後即可取出裝盤。|",蛋|麵粉|鹽|蛋|油|優格|
https://icook.tw/recipes/97090,水餃神器的美味秒殺,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97090/large_687212179ea84d50.jpg,水餃神器，真能3秒鐘變出4顆水餃嗎?都漂漂亮亮不會破嗎?就連老外也能當水餃達人嗎?太多問號加上太吸引力，省時、省力的水餃神器就連8歲小朋友都可輕輕鬆鬆來幫...,絞肉|高麗菜|薑|大蒜|青蔥|醬油麻油|白胡椒|市售水餃皮|水餃神器|,1.水餃神器平開，將水餃皮定位鋪好。|2.「注入」適量醬料!|3.水餃皮周邊上點水，好稍後黏合。|4.全部往中心點關起，輕壓3秒鐘。|5.打開後，4顆一模一樣水餃，完成!|6.一字排開陣容浩大的水餃兵團，果真是「一個模子印出來的」，哈~|7.水煮後，一個都沒破，口感超棒，大成功!|,高麗菜|薑|蒜|蔥|油|胡椒|優格|
https://icook.tw/recipes/97617,假日早餐～IKEA滑嫩炒蛋,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97617/large_9438917a14f8fb6f.jpg,這款嫩炒蛋，也是以前當OL時出國旅遊最愛在飯店吃早餐的原因，帶著奶油香氣的嫩炒蛋加上煎的酥脆的培根，佐上季節水果及一杯現榨果汁跟咖啡，這樣的組合坦白說好簡...,雞蛋|鮮奶|奶油|現磨鹽巴及胡椒|,1.將雞蛋與鮮奶放入砵中攪拌均勻成蛋液|2.起油鍋，放入奶油|3.奶油融化後即可倒入蛋液，倒入後馬上轉小火，接著用刮刀翻炒|4.待雞蛋約7分熟即可離火，用餘溫熟成雞蛋到你喜歡的熟度後，即可盛盤佐土司享用（這時候才灑鹽巴跟胡椒）|,蛋|鮮奶油|奶油|胡椒|優格|
https://icook.tw/recipes/97481,提拉米蘇Tiramisu [新手不敗],https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97481/large_799307080daba09c.jpg,意大利最有名，最浪漫的甜點提拉米蘇Tiramisu，在意大利餐廳必點的甜品。這是我意大利朋友的食譜，做法超簡單，在家容易做出高貴甜品，新手不敗！正宗的Ti...,雞蛋|糖|鹽|馬斯卡朋起司|咖啡|手指餅乾|可可粉|,1.先將蛋白跟蛋黃分開。用打蛋器先打發蛋白，泡沫出現時下50克糖及1/4茶匙鹽，繼續打發至末端堅挺|2.再用打蛋器打發蛋黃及糖，打至呈淡黃色及稠身，需時約五至八分鐘。再將馬斯卡朋起司與蛋黃漿拌勻|3.然後下蛋白霜，輕手拌勻|4.將手指餅乾沾上咖啡|5.把手指餅排好成第一層|6.鋪一層“起司漿”，平均鋪好|7.然後灑上可可粉。再重覆此步驟：手指餅-＞起司漿-＞可可粉 （最頂層是可可粉）放入冰箱冷藏最少五小時即成|,蛋|糖|鹽|起司|咖啡|優格|
https://icook.tw/recipes/97445,❤泰式椒麻雞❤,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97445/large_634be6f40fb88529.jpg,低油香煎後的雞腿排，香煎過程鎖住了鮮美的雞汁口感，肉質紮實卻鮮嫩甜美好吃~淋上酸酸辣辣的椒麻醬汁~實在令人口水滿地~ஐ 俏媽咪潔思米 粉絲專頁ஐ歡迎來媽咪...,米酒|醬油|太白粉(香煎前沾取)|花椒粉|醬油|魚露|白醋|糖|檸檬汁|水|大蒜|辣椒|芝麻粒|香菜|去骨雞腿排|高麗菜|,1.材料準備：大蒜切末，香菜切末。|2.辣椒去籽後切末，高麗菜切絲擺盤。|3.抓醃雞腿肉10分鐘。|4.雞腿肉沾滿太白粉備用。|5.將調味材料攪拌均勻。|6.鍋中放入少許油，雞腿肉沾太白粉，油熱下雞腿肉乾煎。|7.雞皮煎焦脆後翻面。|8.煎至雞皮微焦，起鍋後放在廚房紙巾上吸油。|9.待不燙手可切片~擺至高麗菜絲上~|10.淋上醬汁後，上菜。|11.低油香煎後的雞腿排，香煎過程鎖住了鮮美的雞汁口感，肉質紮實卻鮮嫩甜美好吃~|12.淋上酸酸辣辣的椒麻醬汁~實在令人口水滿地~配上簡單的酸辣蝦湯，蝦醬高麗菜，泰式長米~~~在家裡也可以和親愛的家人吃到美味的正宗泰國料理~超讚的!|,油|油|醋|糖|檸檬|蒜|辣椒|香菜|高麗菜|優格|
https://icook.tw/recipes/97621,自製草莓果醬,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97621/large_a0d4304e2463cea2.jpg,當季的草莓，香氣十足，甜度和酸度適中，很適合拿來做果醬。小粒的草莓做出來的果醬，粒粒分明，而且拿來搭配麵包、餅乾和優格，都十分可口。用微波爐做，省時省力，...,草莓（小粒）|白砂糖|檸檬汁|,1.買回來的草莓，去蒂用水沖洗乾淨，然後拿餐巾去水氣。準備好一個耐熱用的容器（最好大又深一點，因為途中會有泡沬冒出來）。把材料放入容器，拌勻。|2.在容器中加入草莓和砂糖，拌勻放置半日。|3.要帶手袋，小心燙手。|4.最後會變成這樣。瓶子用熱水消毒後擦乾，裝入果醬後，放涼，即可食用。|5.因為沒有加上任何的果膠，所以不像市售果醬來的稠，但是放在冰箱一、二天後，就會比較黏固。|6.沾麵包吃。|7.淋在優格上吃。|,草莓|糖|檸檬|優格|
https://icook.tw/recipes/97944,草莓舒芙蕾蛋塔,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97944/large_3489c5804f33ea85.jpg,不含奶油的蛋塔餡加入打發的蛋白，取代鮮奶油，質地變得如舒芙蕾般的輕盈爽口，沒有使用一般的塔模，利用家裡現有的焗烤盤，塔皮則是用手捏一捏，加入一點個人巧思，...,低筋麵粉|全蛋（小）|細白砂糖|牛奶|蛋白|細白砂糖|草莓（裝飾）|粉糖（裝飾）|低筋麵粉|奶油|塩|粉砂糖|雞蛋（小）|,1.塔皮材料。焗烤盤（長約20公分，寬10公分，深3公分烤盤）|2.蛋打散成蛋液備用。|3.上下用保鮮膜舖好。|4.隔著保鮮膜，用桿麵棒桿成比烤盤大的麵皮（約5公釐厚），放入冷涷庫10分鐘後，再放入冷藏室備用。（冰至少30分鐘以上，我冰半日）|5.烤盤塗上冰奶油，撒上低筋麵粉，然後放冰箱冰30分鐘。|6.我冰了一晚，隔天才烤。|7.因為我的烤盤較大，所以時間較長，適烤盤和各家烤箱做調整喔）|8.烤出來放涼。|9.烤箱預熱200度。|10.倒入盤子，上面緊貼保鮮膜，放在冰塊上（趕時間）降溫。有時間，就自然室溫放涼成蛋塔餡。|11.蛋白分次加入砂糖打發至直立出角狀。|12.蛋塔餡放入盆中，攪拌一下後，把打發蛋白分次放入拌勻（不要過度攪拌，以免消泡）。|13.放入烤箱，200度烤5分鐘，降至190度烤30分鐘。|14.烤好放涼再撒上粉糖。|15.若是冰冰箱再吃，則口感會變得比較緊實，接近布丁。|,麵粉|蛋|糖|牛奶|蛋|糖|草莓|糖|麵粉|奶油|糖|蛋|優格|
https://icook.tw/recipes/97312,(超簡單+超快速)奶油大蒜醬,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97312/large_7465d657a8fae983.jpg,奶油大蒜醬一直都是麵包抹醬的人氣首選，不管是拿來當點心或餐前麵包都非常的適合，而且只要簡單幾個材料，在家也能快速做出這鹹香夠味的麵包殺手。- 歡迎大家到我...,奶油|大蒜|Parsley(巴西里)|鹽|,1.將奶油放回溫備用；Parsley(巴西里)和大蒜切成末狀後備用。|2.將Parsley(巴西里)、大蒜、鹽和回溫的奶油充分攪拌混合就完成了。|3.不管是塗在吐司或是法國麵包上，拿來當做早餐、點心或餐前麵包都非常適合，作法簡單又快速，趕快試試看吧。|,奶油|蒜|鹽|優格|
https://icook.tw/recipes/96801,法式烤布蕾(極簡版),https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/96801/large_c5dd102422eb0f90.jpg,蛋黃+煉奶+動物性鮮奶油三樣簡易材料混合，利用烤箱水蒸法，就成了一個口感綿密奶香味十足的濃布丁，在表面撒點白糖，再用火槍燒出薄脆焦糖，糖香四溢~引人食慾^^,蛋黃|煉奶|動物性鮮奶油|白砂糖(燒焦糖用)|,1.備好材料~(這裡材料只能提供做兩個小烤杯，如果要多做些~材料只要等倍增加即可)|2.拿一小鍋，倒入鮮奶油與煉奶，開小小火攪拌至兩樣材料融合即可離火，將打散的蛋黃，慢慢倒入鮮奶油裡(須邊攪拌邊倒)，形成布丁液，|3.拿細濾網將布丁液過濾去小雜質(可增加布丁綿密感)，|4.將布丁液倒入小烤杯內，再封上一層鋁箔紙，|5.烤箱預熱(這裡我用小烤箱)，烤盤內倒入約8分滿的熱水，將布丁放上烤盤烤25分鐘(即是蒸烤法)，|6.將烤好的布丁，掀開鋁箔紙放涼，|7.等布丁變涼，再蓋回鋁箔紙，移入冰箱內冷藏，|8.等待布丁變得冰冰的後，從冰箱拿出來，在布丁上灑上些白砂糖，再拿火槍把砂糖燒溶，成為香甜薄脆焦糖，|9.這樣就完成了這個上層薄脆香甜，下層綿密香濃的法式烤布蕾囉^^|,蛋黃醬|奶油|糖|優格|
https://icook.tw/recipes/17082,Hello Kitty雞蛋糕 ,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/17082/large_7ea3c9560240c940.jpg,"香香軟軟的雞蛋糕,我用可愛的Hello Kitty烤盤來烤它~就是覺得用這個烤盤..烤雞蛋糕很卡哇伊~ 充滿童趣的烤模,讓人在使用時心情愉快,彷彿回到快樂...",全蛋|葡萄籽油(or沙拉油)|蜂蜜|牛奶|糖粉|天然濃縮香草精|低筋麵粉|無鋁泡打粉|,"1.備齊所有材料~此配方約可做十幾個Hello Kitty雞蛋糕~ 依個人需求可加倍分量使用。|2.(蛋打散+沙拉油+蜂蜜+牛奶+香草精)~材料依序加入拌均勻~再加入過篩的糖粉拌均勻。|3.接著加入過篩的~(低筋麵粉+BP)輕輕攪拌均勻..拌至看不到粉類即可~ 請勿過度攪拌!|4.麵糊攪拌完成後..靜置一下~讓粉漿鬆弛片刻後~味道可以更融合!|5.(就算它標榜不沾烤模也一樣!)|6.舀入適量麵糊入~加熱過.且已抹上油的烤盤中~(約9分滿~以免溢出來)|7.可打開蓋子查看上色狀況~|8.得在烤兩三次後..溫度穩定了,烤色才會均勻~因此,烤盤事前的加熱控溫很重要!!|9.剛烤時因為試溫度..總會出現這種黑白臉或花臉的狀況~待溫度穩定後.烤色就會均勻了。|10.除了(圖示)的烤盤,其他品牌圖案的雞蛋糕烤盤or鬆餅烤盤都適用~也可直接用不沾平底鍋~|",蛋|油|蜂蜜|牛奶|糖|麵粉|優格|
https://icook.tw/recipes/75200,義式烤馬鈴薯派,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/75200/large_7d8966c927683d2a.jpg,"這道義式烤馬鈴薯派是義大利人很愛的一道料理,因為有些食材在台灣不易取得,所以我稍微做了改變,原本的味道還是沒變喔!雖然過程有些繁雜,但是當完成後嘗到第一口...",馬鈴薯|火腿片|雞蛋|起司粉|麵包粉|鹽|,"1.馬鈴薯去皮切厚片放入水中煮到軟|2.煮軟後的馬鈴薯將它撈起,放入容器中壓成泥狀,加入兩顆生蛋 鹽用手攪拌均勻,另兩顆蛋用水煮熟備用|3.取一個烤盤最底層先倒入一些馬鈴薯泥鋪平,然後將火腿片 水煮蛋 鋪在上面在撒上起司粉,再鋪一層馬鈴薯泥,依序此步驟重複兩次|4.最上層用馬鈴薯泥覆蓋後,灑上麵包粉及起司粉,放入烤箱溫度200度約烤30分鐘,小心不要入麵包粉烤太焦|5.烤的同時就可聞到陣陣的香味喔,待表面麵包面呈現金黃色略微焦黃,此時就可關火,烤馬鈴薯派完成囉!|",馬鈴薯|蛋|起司|麵|鹽|優格|
https://icook.tw/recipes/97911,芋泥吐司捲,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97911/large_9bcfc61f574e3f43.jpg,利用吐司當外衣，裝滿香氣十足的芋泥，經快速的油炸ㄧ下，吐司外皮酥口，內餡鬆軟綿香，是ㄧ道很讚的甜點美食。,芋頭|糖|鮮奶（球）（可略）|奶油（可略）|吐司|麵粉|,1.鮮奶球、糖，攪拌均勻成糰狀。（芋頭可以留部份小顆粒，增加口感）|2.麵粉（高、中、低筋皆可）加少量的水調成黏稠之麵糊。|3.將吐司片，裁去4個邊。|4.用桿麵棍將其桿平，成薄片。|5.取稍微小於吐司寬度大小的芋泥，捏成橢圓形，放於吐司片上。|6.吐司片的尾端與兩邊緣，抹上麵糊。|7.將吐司片捲起，與尾端捏合，再將兩邊捏合。|8.備油鍋，開中火，油溫約160度C（或以乾竹（木）筷子試有起小量泡泡），改小火，就可放入油炸，至雙面都成金黃色即可。|9.起鍋後可放在紙巾上吸油一下，就可盛盤。|,糖|奶油|麵粉|優格|
https://icook.tw/recipes/36418,[年菜] 大吉大利,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/36418/large_ae7b2f72790b2c05.jpg, name=,柳丁|小黃瓜|草莓|蝦餃|花枝餃|美乃滋|,1.柳丁洗淨後擦乾。從頭部往下1公分處將頭切下。|2.用小刀將果肉取出。小心刀子鋒利。|3.用小湯匙將果肉及汁挖乾淨。挖出來的柳丁不要浪費，過篩壓汁，可以喝的。|4.蝦餃及花枝餃用滾水燙熟。切丁，ㄧ條約可切成四小丁。|5.大碗中放入已經洗淨切塊的小黃瓜丁，草莓丁，蝦餃丁及花枝餃丁。|6.|7.用刮刀拌ㄧ拌。|8.用小湯匙將餡料填入步驟3的空柳丁殼裡。|9.^^b|,小黃瓜|草莓|蝦|優格|
https://icook.tw/recipes/19717,手工餅乾,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/19717/large_89b973c14d8a0b60.jpg, 這是一道簡易做法的餅乾，很適合初學者製作哦!  ,奶油|砂糖|全蛋|低筋|鹽|泡打粉|苦甜巧克力|,1.|2.低筋、鹽篩入且拌勻(如要加泡打粉.要先拌入低筋裡面)|3.|4.|5.|6.|,奶油|糖|蛋|鹽|巧克力|優格|
https://icook.tw/recipes/49544,記憶中的味道 - 三杯雞,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/49544/large_57001a15c20bc046.jpg,記憶中媽媽的三杯雞非常好吃，自從自己下廚以後，總是做出很奇怪味道的三杯雞，這次參考Amber Lin的新書-顛覆廚房，沒有九層塔、沒有麻油，但是有三杯 -...,去骨雞腿肉|蔥|薑|蒜|辣椒|香油|冰糖|醬油|花雕酒（可用紹興酒替代）|,"1.備料，蔥切段與蔥花，蒜、薑、辣椒切片，去骨雞腿肉切大塊。|2.熱鍋雞皮那面朝下煎至金黃焦脆拾起備用，不要翻面續煎喔！|3.取陶鍋，將剛剛煎出來的雞油倒一些進來，加入香油，小伙煸香薑片。|4.依序加入蔥、辣椒、蒜片炒香，之後加入雞腿肉與<span class=""group_1"">醬汁</span>蓋鍋小火悶煮20分鐘，讓雞腿入味。|5.起鍋前灑上點蔥花增添香氣^^|",洋蔥|薑|蒜|辣椒|油|糖|油|優格|
https://icook.tw/recipes/96434,托斯卡尼土司,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/96434/large_f09d3027d0ef7fe1.jpg,利用鮮奶油+煉奶+起司片煮熔成香甜起司醬，再拿厚片土司沾裹厚厚一層，送入烤箱烤到微焦糖色，放涼後就是一份大人小孩都無法抗拒的甜品麵包~托斯卡尼土司~,厚片土司|動物性鮮奶油|煉奶|起司片|,1.備好食材~|2.將厚片土司一片切四等份(切法隨個人喜好，也可不切)，|3.拿一平底鍋，將鮮奶油+煉奶+起司片都放入鍋內，開小小火，|4.邊攪拌至起司片溶化，就可以熄火，這就是起司醬，|5.趁熱把厚片土司放在起司醬上，讓土司吸附起司醬，每片土司只須沾裹一面就好，|6.烤箱預熱，烤盤鋪上一份烘焙紙，將裹好起司醬的土司放入，|7.烤至看到土司片冒焦糖色泡泡，就可將土司移出烤箱囉，稍稍放冷就可以吃囉~^^|,奶油|起司|優格|
https://icook.tw/recipes/97705,【年菜】醉雞,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97705/large_b5ce8072acd64781.jpg,連新手都覺得簡單又有成就感的零失敗醉雞食譜!!!,去骨雞腿|花椒粒|鹽|雞粉|開水|紹興酒|米酒|,"1.去腿雞腿泡鹽水10分鐘去腥|2.去骨雞腿將雞腿處切掉，肉較厚的地方片一下，將筋切斷後灑上些許海鹽拍打|3.將去骨雞腿肉捲成圓桶狀用鋁箔紙包覆緊實，將兩頭紮緊如糖果形狀|4.上電鍋蒸20分鐘(外鍋1杯水)再悶10分鐘後取出待涼撕去鋁箔紙|5.另取一鍋將<span class=""group_1"">調味料1</span>加入花椒粒煮滾待涼後，將花椒粒撈出，並加入<span class=""group_2"">調味料2</span>拌勻備用|6.雞腿放入步驟5的調味料中浸泡2天入味、食用時取出切盤|",鹽|優格|
https://icook.tw/recipes/97675,法式起司蔥堡,https://dbjdsnch130xu.cloudfront.net/uploads/recipe/cover/97675/large_c7a86d12bfed07f3.jpg,用法式麵包的作法，烤出外脆內Q軟的口感，內包夾起司和蔥，充滿飽足感～,蔥末|橄欖油|鹽|黑胡椒|起司片|高筋麵粉|法國麵包粉(可用高粉)|冷水|糖|酵母粉|鹽|無鹽發酵奶油|,"1.麵包機容器內裝好做麵包的葉片，將材料(鹽和奶油除外)放入，選擇攪拌麵糰功能，共攪拌1５分鐘，鹽在攪拌５分鐘後放入，奶油在攪拌１０分鐘後放入。攪拌完成後，麵糰就留在容器內發酵（共需至少１個半小時）。|2.在麵糰發酵半小時後，先倒出麵糰做一次３折，並輕壓出空氣，在麵糰上噴一點點水，再將麵糰放回容器內繼續發酵１小時。發酵完成後取出麵糰，秤重後平均分切成４等份並滾圓，蓋上保鮮膜，靜置鬆弛醒１５分鐘。|3.＜製作<span class=""group_1"">內饀</span>＞將<span class=""group_1"">內饀</span>料除了起司片外，其餘的全部拌勻後靜置備用。|4.將醒好的麵糰壓扁，桿成長橢圓形（寬度要比起司片寬一點），然後翻面讓光滑面朝下，下方擺放一層<span class=""group_1"">內饀</span>，再放上起司片，再舖一層<span class=""group_1"">內饀</span>。邊緣要留出1cm勿沾到油脂，以免無法粘合。|5.將上方麵糰往下摺，邊輕壓出空氣邊將邊緣收口緊密粘合。將包粘好的麵糰一一排放在舖有不沾烘焙布(紙)的烤盤上，表面噴點水，送進烤箱，做最後發酵４０分鐘。|6.麵糰發酵完畢取出，用篩網在表面均勻灑一點高筋麵粉，並用叉子在表面戳出氣孔，在麵糰以外的烘培布(紙)上噴一些水，接著再送進已預熱２３０度Ｃ的烤箱，烤１０分鐘，再降至２００度Ｃ烤１０分鐘即完成。|7.鏘鏘！！香噴噴的麵包出爐啦~將麵包移至鐵網架上放涼。|",蔥|油|鹽|胡椒|起司|麵粉|麵|糖|鹽|奶油|優格|
